functionType,L2 DCM,L1 DCM,MatrixSize,BlockSize,NumThreads,Real Time
Inner Most Loop Parallelization,1005699378,13082421949,2200,-1,24,114.415
Inner Most Loop Parallelization,1016682532,13141592108,2200,-1,24,113.572
Inner Most Loop Parallelization,1026797085,13074335904,2200,-1,24,114.319
Inner Most Loop Parallelization,1010779948,13134351514,2200,-1,24,111.009
Inner Most Loop Parallelization,1017744662,13157698397,2200,-1,24,114.052
Inner Most Loop Parallelization,1010256772,13160213362,2200,-1,24,114.797
Inner Most Loop Parallelization,1031668176,12987837810,2200,-1,24,115.17
Inner Most Loop Parallelization,1010055396,13108484907,2200,-1,24,115.725
Inner Most Loop Parallelization,1007730492,13077131024,2200,-1,24,114.376
Inner Most Loop Parallelization,1022667834,13074592188,2200,-1,24,110.004
Inner Most Loop Parallelization,1028357969,13079963797,2200,-1,24,112.336
Inner Most Loop Parallelization,998696606,13048806029,2200,-1,24,108.772
Inner Most Loop Parallelization,1013819709,13039056482,2200,-1,24,111.898
Inner Most Loop Parallelization,1013030177,12862672226,2200,-1,24,111.253
Inner Most Loop Parallelization,1021131288,13058603052,2200,-1,24,111.354
Inner Most Loop Parallelization,1018338266,13101121402,2200,-1,24,114.539
Inner Most Loop Parallelization,1021320788,13119791711,2200,-1,24,114.275
Inner Most Loop Parallelization,1006010052,13079166271,2200,-1,24,115.24
Inner Most Loop Parallelization,1006929106,12934591844,2200,-1,24,111.671
Inner Most Loop Parallelization,1008472195,12908929431,2200,-1,24,111.169
Inner Most Loop Parallelization,1022693524,13061180261,2200,-1,24,111.051
